   road1    |   road2    |                                                  intersection                                                  
 1034893811 | 1034893813 | 0101000020110F0000A4BB28FBBBCA63C1B2CEFEC889665541
 1034893811 | 1034893813 | 0101000020110F0000A4BB28FBBBCA63C1B2CEFEC889665541
 1034893811 | 1034893813 | 0101000020110F0000A4BB28FBBBCA63C1B2CEFEC889665541
 1034893811 | 1034893813 | 0101000020110F0000A4BB28FBBBCA63C1B2CEFEC889665541
 1034893811 | 1034893813 | 0101000020110F0000A4BB28FBBBCA63C1B2CEFEC889665541
 1034893811 | 1034893813 | 0101000020110F0000A4BB28FBBBCA63C1B2CEFEC889665541
 1034893811 | 1034893813 | 0101000020110F0000A4BB28FBBBCA63C1B2CEFEC889665541
 1107286521 | 1107286523 | 0101000020110F000014E2F7136DCE63C1343ED3538C695541
  136984867 |  136984871 | 0101000020110F000060DCDBF6A1C963C140D92E7D00665541
  136984867 |  136984871 | 0101000020110F000060DCDBF6A1C963C140D92E7D00665541
  136984867 |  136984871 | 0101000020110F000060DCDBF6A1C963C140D92E7D00665541
  136984867 |  136984871 | 0101000020110F000060DCDBF6A1C963C140D92E7D00665541
  136984867 |  136984871 | 0101000020110F000060DCDBF6A1C963C140D92E7D00665541
  136984867 |  136984871 | 0101000020110F000060DCDBF6A1C963C140D92E7D00665541
  136984867 |  136984871 | 0101000020110F000060DCDBF6A1C963C140D92E7D00665541
  136984867 |  136984871 | 0101000020110F000060DCDBF6A1C963C140D92E7D00665541
 1107286521 | 1107286523 | 0101000020110F000014E2F7136DCE63C1343ED3538C695541
 1107286521 | 1107286523 | 0101000020110F000014E2F7136DCE63C1343ED3538C695541
 1107286521 | 1107286523 | 0101000020110F000014E2F7136DCE63C1343ED3538C695541
 1107286521 | 1107286523 | 0101000020110F000014E2F7136DCE63C1343ED3538C695541
 1107286521 | 1107286523 | 0101000020110F000014E2F7136DCE63C1343ED3538C695541
 1107286521 | 1107286523 | 0101000020110F000014E2F7136DCE63C1343ED3538C695541
 1107286521 | 1107286523 | 0101000020110F000014E2F7136DCE63C1343ED3538C695541
    6028242 |   95516595 | 0101000020110F0000DD11DC35A7CD63C1C8C6D2C3DB6C5541
    6028242 |   95516595 | 0101000020110F0000DD11DC35A7CD63C1C8C6D2C3DB6C5541
    6028242 |   95516595 | 0101000020110F0000DD11DC35A7CD63C1C8C6D2C3DB6C5541
    6028242 |   95516595 | 0101000020110F0000DD11DC35A7CD63C1C8C6D2C3DB6C5541
    6028242 |   95516595 | 0101000020110F0000DD11DC35A7CD63C1C8C6D2C3DB6C5541
    6028242 |   95516595 | 0101000020110F0000DD11DC35A7CD63C1C8C6D2C3DB6C5541
    6028242 |   95516595 | 0101000020110F0000DD11DC35A7CD63C1C8C6D2C3DB6C5541
    6028242 |   95516595 | 0101000020110F0000DD11DC35A7CD63C1C8C6D2C3DB6C5541
  179079060 |  527977295 | 0101000020110F00009C8E47C683CB63C184365468B46D5541
   92087962 |  494927357 | 0101000020110F00000D00D56C7ACC63C1E43B3FB76E655541
   92087962 |  494927357 | 0101000020110F00000D00D56C7ACC63C1E43B3FB76E655541
   92087962 |  494927357 | 0101000020110F00000D00D56C7ACC63C1E43B3FB76E655541
   92087962 |  494927357 | 0101000020110F00000D00D56C7ACC63C1E43B3FB76E655541
   92087962 |  494927357 | 0101000020110F00000D00D56C7ACC63C1E43B3FB76E655541
   92087962 |  494927357 | 0101000020110F00000D00D56C7ACC63C1E43B3FB76E655541
   92087962 |  494927357 | 0101000020110F00000D00D56C7ACC63C1E43B3FB76E655541
   92087962 |  494927357 | 0101000020110F00000D00D56C7ACC63C1E43B3FB76E655541
  179079060 |  527977295 | 0101000020110F00009C8E47C683CB63C184365468B46D5541
  179079060 |  527977295 | 0101000020110F00009C8E47C683CB63C184365468B46D5541
  179079060 |  527977295 | 0101000020110F00009C8E47C683CB63C184365468B46D5541
  179079060 |  527977295 | 0101000020110F00009C8E47C683CB63C184365468B46D5541
  179079060 |  527977295 | 0101000020110F00009C8E47C683CB63C184365468B46D5541
  179079060 |  527977295 | 0101000020110F00009C8E47C683CB63C184365468B46D5541
  179079060 |  527977295 | 0101000020110F00009C8E47C683CB63C184365468B46D5541
    6031258 |  204823786 | 0101000020110F0000F18AD2F2C5CE63C1797DD90AFF715541
    6033164 |  918417229 | 0101000020110F00008A571E0466CC63C1873DDCFE136B5541
    6033164 |  918417229 | 0101000020110F00008A571E0466CC63C1873DDCFE136B5541
    6033164 |  918417229 | 0101000020110F00008A571E0466CC63C1873DDCFE136B5541
    6033164 |  918417229 | 0101000020110F00008A571E0466CC63C1873DDCFE136B5541
    6033164 |  918417229 | 0101000020110F00008A571E0466CC63C1873DDCFE136B5541
    6033164 |  918417229 | 0101000020110F00008A571E0466CC63C1873DDCFE136B5541
    6033164 |  918417229 | 0101000020110F00008A571E0466CC63C1873DDCFE136B5541
    6033164 |  918417229 | 0101000020110F00008A571E0466CC63C1873DDCFE136B5541
    6031258 |  204823786 | 0101000020110F0000F18AD2F2C5CE63C1797DD90AFF715541
    6031258 |  204823786 | 0101000020110F0000F18AD2F2C5CE63C1797DD90AFF715541
    6031258 |  204823786 | 0101000020110F0000F18AD2F2C5CE63C1797DD90AFF715541
    6031258 |  204823786 | 0101000020110F0000F18AD2F2C5CE63C1797DD90AFF715541
    6031258 |  204823786 | 0101000020110F0000F18AD2F2C5CE63C1797DD90AFF715541
    6031258 |  204823786 | 0101000020110F0000F18AD2F2C5CE63C1797DD90AFF715541
    6031258 |  204823786 | 0101000020110F0000F18AD2F2C5CE63C1797DD90AFF715541
  111989651 |  850198528 | 0101000020110F000055E802C38ECB63C10A7C9BC6856F5541
  111989651 |  850198528 | 0101000020110F000055E802C38ECB63C10A7C9BC6856F5541
  111989651 |  850198528 | 0101000020110F000055E802C38ECB63C10A7C9BC6856F5541
  111989651 |  850198528 | 0101000020110F000055E802C38ECB63C10A7C9BC6856F5541
  111989651 |  850198528 | 0101000020110F000055E802C38ECB63C10A7C9BC6856F5541
  111989651 |  850198528 | 0101000020110F000055E802C38ECB63C10A7C9BC6856F5541
  111989651 |  850198528 | 0101000020110F000055E802C38ECB63C10A7C9BC6856F5541
  111989651 |  850198528 | 0101000020110F000055E802C38ECB63C10A7C9BC6856F5541
  179198219 |  179198265 | 0101000020110F0000B723BB6CF5CA63C11448EA1DE7775541
  179198219 |  179198265 | 0101000020110F0000B723BB6CF5CA63C11448EA1DE7775541
  179198219 |  179198265 | 0101000020110F0000B723BB6CF5CA63C11448EA1DE7775541
  179198219 |  179198265 | 0101000020110F0000B723BB6CF5CA63C11448EA1DE7775541
  179198219 |  179198265 | 0101000020110F0000B723BB6CF5CA63C11448EA1DE7775541
  179198219 |  179198265 | 0101000020110F0000B723BB6CF5CA63C11448EA1DE7775541
  179198219 |  179198265 | 0101000020110F0000B723BB6CF5CA63C11448EA1DE7775541
  179198219 |  179198265 | 0101000020110F0000B723BB6CF5CA63C11448EA1DE7775541
  810556710 |  810556711 | 0101000020110F000075DB773C75CB63C119CC253997695541
  810556710 |  810556711 | 0101000020110F000075DB773C75CB63C119CC253997695541
  810556710 |  810556711 | 0101000020110F000075DB773C75CB63C119CC253997695541
  810556710 |  810556711 | 0101000020110F000075DB773C75CB63C119CC253997695541
  810556710 |  810556711 | 0101000020110F000075DB773C75CB63C119CC253997695541
  810556710 |  810556711 | 0101000020110F000075DB773C75CB63C119CC253997695541
  810556710 |  810556711 | 0101000020110F000075DB773C75CB63C119CC253997695541
  810556710 |  810556711 | 0101000020110F000075DB773C75CB63C119CC253997695541
   39999678 | 1074328021 | 0101000020110F000076451F8837C963C16559DB9636635541
    6018322 |    6027281 | 0101000020110F000065CF3BBCB0D063C16E6C954FCE735541
    6018322 |    6027281 | 0101000020110F000065CF3BBCB0D063C16E6C954FCE735541
    6018322 |    6027281 | 0101000020110F000065CF3BBCB0D063C16E6C954FCE735541
    6018322 |    6027281 | 0101000020110F000065CF3BBCB0D063C16E6C954FCE735541
    6018322 |    6027281 | 0101000020110F000065CF3BBCB0D063C16E6C954FCE735541
    6018322 |    6027281 | 0101000020110F000065CF3BBCB0D063C16E6C954FCE735541
    6018322 |    6027281 | 0101000020110F000065CF3BBCB0D063C16E6C954FCE735541
    6018322 |    6027281 | 0101000020110F000065CF3BBCB0D063C16E6C954FCE735541
   39999678 | 1074328021 | 0101000020110F000076451F8837C963C16559DB9636635541
   39999678 | 1074328021 | 0101000020110F000076451F8837C963C16559DB9636635541
   39999678 | 1074328021 | 0101000020110F000076451F8837C963C16559DB9636635541
   39999678 | 1074328021 | 0101000020110F000076451F8837C963C16559DB9636635541
   39999678 | 1074328021 | 0101000020110F000076451F8837C963C16559DB9636635541
   39999678 | 1074328021 | 0101000020110F000076451F8837C963C16559DB9636635541
   39999678 | 1074328021 | 0101000020110F000076451F8837C963C16559DB9636635541
 1073969316 | 1073969322 | 0101000020110F00000DBC9E42CFCA63C1A1CEF16AB9615541
 1073969316 | 1073969322 | 0101000020110F00000DBC9E42CFCA63C1A1CEF16AB9615541
 1073969316 | 1073969322 | 0101000020110F00000DBC9E42CFCA63C1A1CEF16AB9615541
 1073969316 | 1073969322 | 0101000020110F00000DBC9E42CFCA63C1A1CEF16AB9615541
 1073969316 | 1073969322 | 0101000020110F00000DBC9E42CFCA63C1A1CEF16AB9615541
 1073969316 | 1073969322 | 0101000020110F00000DBC9E42CFCA63C1A1CEF16AB9615541
 1073969316 | 1073969322 | 0101000020110F00000DBC9E42CFCA63C1A1CEF16AB9615541
 1073969316 | 1073969322 | 0101000020110F00000DBC9E42CFCA63C1A1CEF16AB9615541
    6024158 |    6024685 | 0101000020110F000010730AD56DCE63C1A6BAFACEDD615541
    6024158 |    6024685 | 0101000020110F000010730AD56DCE63C1A6BAFACEDD615541
    6024158 |    6024685 | 0101000020110F000010730AD56DCE63C1A6BAFACEDD615541
    6024158 |    6024685 | 0101000020110F000010730AD56DCE63C1A6BAFACEDD615541
    6024158 |    6024685 | 0101000020110F000010730AD56DCE63C1A6BAFACEDD615541
    6024158 |    6024685 | 0101000020110F000010730AD56DCE63C1A6BAFACEDD615541
    6024158 |    6024685 | 0101000020110F000010730AD56DCE63C1A6BAFACEDD615541
    6024158 |    6024685 | 0101000020110F000010730AD56DCE63C1A6BAFACEDD615541
 1107286521 | 1107286523 | 0101000020110F000014E2F7136DCE63C1343ED3538C695541
  136984867 |  136984871 | 0101000020110F000060DCDBF6A1C963C140D92E7D00665541
  136984867 |  136984871 | 0101000020110F000060DCDBF6A1C963C140D92E7D00665541
  136984867 |  136984871 | 0101000020110F000060DCDBF6A1C963C140D92E7D00665541
  136984867 |  136984871 | 0101000020110F000060DCDBF6A1C963C140D92E7D00665541
  136984867 |  136984871 | 0101000020110F000060DCDBF6A1C963C140D92E7D00665541
  136984867 |  136984871 | 0101000020110F000060DCDBF6A1C963C140D92E7D00665541
  136984867 |  136984871 | 0101000020110F000060DCDBF6A1C963C140D92E7D00665541
  136984867 |  136984871 | 0101000020110F000060DCDBF6A1C963C140D92E7D00665541
 1107286521 | 1107286523 | 0101000020110F000014E2F7136DCE63C1343ED3538C695541
 1107286521 | 1107286523 | 0101000020110F000014E2F7136DCE63C1343ED3538C695541
 1107286521 | 1107286523 | 0101000020110F000014E2F7136DCE63C1343ED3538C695541
 1107286521 | 1107286523 | 0101000020110F000014E2F7136DCE63C1343ED3538C695541
 1107286521 | 1107286523 | 0101000020110F000014E2F7136DCE63C1343ED3538C695541
 1107286521 | 1107286523 | 0101000020110F000014E2F7136DCE63C1343ED3538C695541
 1107286521 | 1107286523 | 0101000020110F000014E2F7136DCE63C1343ED3538C695541
    6031258 |  204823786 | 0101000020110F0000F18AD2F2C5CE63C1797DD90AFF715541
  795084671 |  946485810 | 0101000020110F0000962EF10C54CD63C12F00168541665541
  795084671 |  946485810 | 0101000020110F0000962EF10C54CD63C12F00168541665541
  795084671 |  946485810 | 0101000020110F0000962EF10C54CD63C12F00168541665541
  795084671 |  946485810 | 0101000020110F0000962EF10C54CD63C12F00168541665541
  795084671 |  946485810 | 0101000020110F0000962EF10C54CD63C12F00168541665541
  795084671 |  946485810 | 0101000020110F0000962EF10C54CD63C12F00168541665541
  795084671 |  946485810 | 0101000020110F0000962EF10C54CD63C12F00168541665541
  795084671 |  946485810 | 0101000020110F0000962EF10C54CD63C12F00168541665541
   92087962 |  494927357 | 0101000020110F00000D00D56C7ACC63C1E43B3FB76E655541
   92087962 |  494927357 | 0101000020110F00000D00D56C7ACC63C1E43B3FB76E655541
   92087962 |  494927357 | 0101000020110F00000D00D56C7ACC63C1E43B3FB76E655541
   92087962 |  494927357 | 0101000020110F00000D00D56C7ACC63C1E43B3FB76E655541
   92087962 |  494927357 | 0101000020110F00000D00D56C7ACC63C1E43B3FB76E655541
   92087962 |  494927357 | 0101000020110F00000D00D56C7ACC63C1E43B3FB76E655541
   92087962 |  494927357 | 0101000020110F00000D00D56C7ACC63C1E43B3FB76E655541
   92087962 |  494927357 | 0101000020110F00000D00D56C7ACC63C1E43B3FB76E655541
    6031258 |  204823786 | 0101000020110F0000F18AD2F2C5CE63C1797DD90AFF715541
    6031258 |  204823786 | 0101000020110F0000F18AD2F2C5CE63C1797DD90AFF715541
    6031258 |  204823786 | 0101000020110F0000F18AD2F2C5CE63C1797DD90AFF715541
    6031258 |  204823786 | 0101000020110F0000F18AD2F2C5CE63C1797DD90AFF715541
    6031258 |  204823786 | 0101000020110F0000F18AD2F2C5CE63C1797DD90AFF715541
    6031258 |  204823786 | 0101000020110F0000F18AD2F2C5CE63C1797DD90AFF715541
    6031258 |  204823786 | 0101000020110F0000F18AD2F2C5CE63C1797DD90AFF715541
    6000340 |  203046439 | 0101000020110F00003EB969E4C1CC63C1828679BA49735541
    6000340 |  203046439 | 0101000020110F00003EB969E4C1CC63C1828679BA49735541
    6000340 |  203046439 | 0101000020110F00003EB969E4C1CC63C1828679BA49735541
    6000340 |  203046439 | 0101000020110F00003EB969E4C1CC63C1828679BA49735541
    6000340 |  203046439 | 0101000020110F00003EB969E4C1CC63C1828679BA49735541
    6000340 |  203046439 | 0101000020110F00003EB969E4C1CC63C1828679BA49735541
    6000340 |  203046439 | 0101000020110F00003EB969E4C1CC63C1828679BA49735541
    6000340 |  203046439 | 0101000020110F00003EB969E4C1CC63C1828679BA49735541
  795053407 |  795053408 | 0101000020110F0000122CC9C974CD63C14CC46CAB72655541
    6033164 |  918417229 | 0101000020110F00008A571E0466CC63C1873DDCFE136B5541
    6033164 |  918417229 | 0101000020110F00008A571E0466CC63C1873DDCFE136B5541
    6033164 |  918417229 | 0101000020110F00008A571E0466CC63C1873DDCFE136B5541
    6033164 |  918417229 | 0101000020110F00008A571E0466CC63C1873DDCFE136B5541
    6033164 |  918417229 | 0101000020110F00008A571E0466CC63C1873DDCFE136B5541
    6033164 |  918417229 | 0101000020110F00008A571E0466CC63C1873DDCFE136B5541
    6033164 |  918417229 | 0101000020110F00008A571E0466CC63C1873DDCFE136B5541
    6033164 |  918417229 | 0101000020110F00008A571E0466CC63C1873DDCFE136B5541
    6033803 |  878748284 | 0101000020110F0000B86ECBEEF5CE63C142DCE073A6735541
    6033803 |  878748284 | 0101000020110F0000B86ECBEEF5CE63C142DCE073A6735541
    6033803 |  878748284 | 0101000020110F0000B86ECBEEF5CE63C142DCE073A6735541
    6033803 |  878748284 | 0101000020110F0000B86ECBEEF5CE63C142DCE073A6735541
    6033803 |  878748284 | 0101000020110F0000B86ECBEEF5CE63C142DCE073A6735541
    6033803 |  878748284 | 0101000020110F0000B86ECBEEF5CE63C142DCE073A6735541
    6033803 |  878748284 | 0101000020110F0000B86ECBEEF5CE63C142DCE073A6735541
    6033803 |  878748284 | 0101000020110F0000B86ECBEEF5CE63C142DCE073A6735541
  795053407 |  795053408 | 0101000020110F0000122CC9C974CD63C14CC46CAB72655541
  795053407 |  795053408 | 0101000020110F0000122CC9C974CD63C14CC46CAB72655541
  795053407 |  795053408 | 0101000020110F0000122CC9C974CD63C14CC46CAB72655541
  795053407 |  795053408 | 0101000020110F0000122CC9C974CD63C14CC46CAB72655541
  795053407 |  795053408 | 0101000020110F0000122CC9C974CD63C14CC46CAB72655541
  795053407 |  795053408 | 0101000020110F0000122CC9C974CD63C14CC46CAB72655541
  795053407 |  795053408 | 0101000020110F0000122CC9C974CD63C14CC46CAB72655541
  213283263 | 1100577977 | 0101000020110F00005759108FF0CE63C11088450C066A5541
  213283263 | 1100577977 | 0101000020110F00005759108FF0CE63C11088450C066A5541
  213283263 | 1100577977 | 0101000020110F00005759108FF0CE63C11088450C066A5541
  213283263 | 1100577977 | 0101000020110F00005759108FF0CE63C11088450C066A5541
  213283263 | 1100577977 | 0101000020110F00005759108FF0CE63C11088450C066A5541
  213283263 | 1100577977 | 0101000020110F00005759108FF0CE63C11088450C066A5541
  213283263 | 1100577977 | 0101000020110F00005759108FF0CE63C11088450C066A5541
  213283263 | 1100577977 | 0101000020110F00005759108FF0CE63C11088450C066A5541
   95516595 |  900559728 | 0101000020110F0000DD11DC35A7CD63C110CE744ED96C5541
   95253500 | 1026258386 | 0101000020110F0000B87FDE8749CA63C106D202A4CB685541
   95253500 | 1026258386 | 0101000020110F0000B87FDE8749CA63C106D202A4CB685541
   95253500 | 1026258386 | 0101000020110F0000B87FDE8749CA63C106D202A4CB685541
   95253500 | 1026258386 | 0101000020110F0000B87FDE8749CA63C106D202A4CB685541
   95253500 | 1026258386 | 0101000020110F0000B87FDE8749CA63C106D202A4CB685541
   95253500 | 1026258386 | 0101000020110F0000B87FDE8749CA63C106D202A4CB685541
   95253500 | 1026258386 | 0101000020110F0000B87FDE8749CA63C106D202A4CB685541
   95253500 | 1026258386 | 0101000020110F0000B87FDE8749CA63C106D202A4CB685541
  116426189 |  136984867 | 0101000020110F000060DCDBF6A1C963C16EFEDDB88E665541
  116426189 |  136984867 | 0101000020110F000060DCDBF6A1C963C16EFEDDB88E665541
  116426189 |  136984867 | 0101000020110F000060DCDBF6A1C963C16EFEDDB88E665541
  116426189 |  136984867 | 0101000020110F000060DCDBF6A1C963C16EFEDDB88E665541
  116426189 |  136984867 | 0101000020110F000060DCDBF6A1C963C16EFEDDB88E665541
  116426189 |  136984867 | 0101000020110F000060DCDBF6A1C963C16EFEDDB88E665541
  116426189 |  136984867 | 0101000020110F000060DCDBF6A1C963C16EFEDDB88E665541
  116426189 |  136984867 | 0101000020110F000060DCDBF6A1C963C16EFEDDB88E665541
   95516595 |  900559728 | 0101000020110F0000DD11DC35A7CD63C110CE744ED96C5541
   95516595 |  900559728 | 0101000020110F0000DD11DC35A7CD63C110CE744ED96C5541
   95516595 |  900559728 | 0101000020110F0000DD11DC35A7CD63C110CE744ED96C5541
   95516595 |  900559728 | 0101000020110F0000DD11DC35A7CD63C110CE744ED96C5541
   95516595 |  900559728 | 0101000020110F0000DD11DC35A7CD63C110CE744ED96C5541
   95516595 |  900559728 | 0101000020110F0000DD11DC35A7CD63C110CE744ED96C5541
   95516595 |  900559728 | 0101000020110F0000DD11DC35A7CD63C110CE744ED96C5541
  225022517 |  264242292 | 0101000020110F0000972F1D63EFCD63C15C6B3777956C5541
  225022517 |  264242292 | 0101000020110F0000972F1D63EFCD63C15C6B3777956C5541
  225022517 |  264242292 | 0101000020110F0000972F1D63EFCD63C15C6B3777956C5541
  225022517 |  264242292 | 0101000020110F0000972F1D63EFCD63C15C6B3777956C5541
  225022517 |  264242292 | 0101000020110F0000972F1D63EFCD63C15C6B3777956C5541
  225022517 |  264242292 | 0101000020110F0000972F1D63EFCD63C15C6B3777956C5541
  225022517 |  264242292 | 0101000020110F0000972F1D63EFCD63C15C6B3777956C5541
  225022517 |  264242292 | 0101000020110F0000972F1D63EFCD63C15C6B3777956C5541
  795053412 |  795053413 | 0101000020110F000009B3DC0E6FCD63C19B9108338E665541
  800575327 |  800575328 | 0101000020110F00005CBCAE2379CC63C1535C4A5C8E665541
  800575327 |  800575328 | 0101000020110F00005CBCAE2379CC63C1535C4A5C8E665541
  800575327 |  800575328 | 0101000020110F00005CBCAE2379CC63C1535C4A5C8E665541
  800575327 |  800575328 | 0101000020110F00005CBCAE2379CC63C1535C4A5C8E665541
  800575327 |  800575328 | 0101000020110F00005CBCAE2379CC63C1535C4A5C8E665541
  800575327 |  800575328 | 0101000020110F00005CBCAE2379CC63C1535C4A5C8E665541
  800575327 |  800575328 | 0101000020110F00005CBCAE2379CC63C1535C4A5C8E665541
  800575327 |  800575328 | 0101000020110F00005CBCAE2379CC63C1535C4A5C8E665541
  795084671 |  946485810 | 0101000020110F0000962EF10C54CD63C12F00168541665541
  795084671 |  946485810 | 0101000020110F0000962EF10C54CD63C12F00168541665541
  795084671 |  946485810 | 0101000020110F0000962EF10C54CD63C12F00168541665541
  795084671 |  946485810 | 0101000020110F0000962EF10C54CD63C12F00168541665541
  795084671 |  946485810 | 0101000020110F0000962EF10C54CD63C12F00168541665541
  795084671 |  946485810 | 0101000020110F0000962EF10C54CD63C12F00168541665541
  795084671 |  946485810 | 0101000020110F0000962EF10C54CD63C12F00168541665541
  795084671 |  946485810 | 0101000020110F0000962EF10C54CD63C12F00168541665541
    6033803 |  878748284 | 0101000020110F0000B86ECBEEF5CE63C142DCE073A6735541
    6033803 |  878748284 | 0101000020110F0000B86ECBEEF5CE63C142DCE073A6735541
    6033803 |  878748284 | 0101000020110F0000B86ECBEEF5CE63C142DCE073A6735541
    6033803 |  878748284 | 0101000020110F0000B86ECBEEF5CE63C142DCE073A6735541
    6033803 |  878748284 | 0101000020110F0000B86ECBEEF5CE63C142DCE073A6735541
    6033803 |  878748284 | 0101000020110F0000B86ECBEEF5CE63C142DCE073A6735541
    6033803 |  878748284 | 0101000020110F0000B86ECBEEF5CE63C142DCE073A6735541
    6033803 |  878748284 | 0101000020110F0000B86ECBEEF5CE63C142DCE073A6735541
  795053412 |  795053413 | 0101000020110F000009B3DC0E6FCD63C19B9108338E665541
  795053412 |  795053413 | 0101000020110F000009B3DC0E6FCD63C19B9108338E665541
  795053412 |  795053413 | 0101000020110F000009B3DC0E6FCD63C19B9108338E665541
  795053412 |  795053413 | 0101000020110F000009B3DC0E6FCD63C19B9108338E665541
  795053412 |  795053413 | 0101000020110F000009B3DC0E6FCD63C19B9108338E665541
  795053412 |  795053413 | 0101000020110F000009B3DC0E6FCD63C19B9108338E665541
  795053412 |  795053413 | 0101000020110F000009B3DC0E6FCD63C19B9108338E665541
    6009150 |  795053412 | 0101000020110F000009B3DC0E6FCD63C1342645368B665541
    6009150 |  795053412 | 0101000020110F000009B3DC0E6FCD63C1342645368B665541
    6009150 |  795053412 | 0101000020110F000009B3DC0E6FCD63C1342645368B665541
    6009150 |  795053412 | 0101000020110F000009B3DC0E6FCD63C1342645368B665541
    6009150 |  795053412 | 0101000020110F000009B3DC0E6FCD63C1342645368B665541
    6009150 |  795053412 | 0101000020110F000009B3DC0E6FCD63C1342645368B665541
    6009150 |  795053412 | 0101000020110F000009B3DC0E6FCD63C1342645368B665541
    6009150 |  795053412 | 0101000020110F000009B3DC0E6FCD63C1342645368B665541
  795053407 |  795053408 | 0101000020110F0000122CC9C974CD63C14CC46CAB72655541
  795053407 |  795053408 | 0101000020110F0000122CC9C974CD63C14CC46CAB72655541
  795053407 |  795053408 | 0101000020110F0000122CC9C974CD63C14CC46CAB72655541
  795053407 |  795053408 | 0101000020110F0000122CC9C974CD63C14CC46CAB72655541
  795053407 |  795053408 | 0101000020110F0000122CC9C974CD63C14CC46CAB72655541
  795053407 |  795053408 | 0101000020110F0000122CC9C974CD63C14CC46CAB72655541
  795053407 |  795053408 | 0101000020110F0000122CC9C974CD63C14CC46CAB72655541
  795053407 |  795053408 | 0101000020110F0000122CC9C974CD63C14CC46CAB72655541
    6003783 |  177353524 | 0101000020110F0000B791730401CE63C1BF8F9DE8B3655541
    6003783 |  177353524 | 0101000020110F0000B791730401CE63C1BF8F9DE8B3655541
    6003783 |  177353524 | 0101000020110F0000B791730401CE63C1BF8F9DE8B3655541
    6003783 |  177353524 | 0101000020110F0000B791730401CE63C1BF8F9DE8B3655541
    6003783 |  177353524 | 0101000020110F0000B791730401CE63C1BF8F9DE8B3655541
    6003783 |  177353524 | 0101000020110F0000B791730401CE63C1BF8F9DE8B3655541
    6003783 |  177353524 | 0101000020110F0000B791730401CE63C1BF8F9DE8B3655541
    6003783 |  177353524 | 0101000020110F0000B791730401CE63C1BF8F9DE8B3655541
  148902445 |  560762724 | 0101000020110F0000DBBBA0509CCC63C19961E8957C6B5541
  148902445 |  560762724 | 0101000020110F0000DBBBA0509CCC63C19961E8957C6B5541
  148902445 |  560762724 | 0101000020110F0000DBBBA0509CCC63C19961E8957C6B5541
  148902445 |  560762724 | 0101000020110F0000DBBBA0509CCC63C19961E8957C6B5541
  148902445 |  560762724 | 0101000020110F0000DBBBA0509CCC63C19961E8957C6B5541
  148902445 |  560762724 | 0101000020110F0000DBBBA0509CCC63C19961E8957C6B5541
  148902445 |  560762724 | 0101000020110F0000DBBBA0509CCC63C19961E8957C6B5541
  148902445 |  560762724 | 0101000020110F0000DBBBA0509CCC63C19961E8957C6B5541
  795053412 |  795053413 | 0101000020110F000009B3DC0E6FCD63C19B9108338E665541
 1034893806 | 1034893807 | 0101000020110F0000D224E63BAACA63C1B789A67790665541
 1034893806 | 1034893807 | 0101000020110F0000D224E63BAACA63C1B789A67790665541
 1034893806 | 1034893807 | 0101000020110F0000D224E63BAACA63C1B789A67790665541
 1034893806 | 1034893807 | 0101000020110F0000D224E63BAACA63C1B789A67790665541
 1034893806 | 1034893807 | 0101000020110F0000D224E63BAACA63C1B789A67790665541
 1034893806 | 1034893807 | 0101000020110F0000D224E63BAACA63C1B789A67790665541
 1034893806 | 1034893807 | 0101000020110F0000D224E63BAACA63C1B789A67790665541
 1034893806 | 1034893807 | 0101000020110F0000D224E63BAACA63C1B789A67790665541
 1042962094 | 1116318967 | 0101000020110F000046923812AACA63C160B96DAB48665541
 1042962094 | 1116318967 | 0101000020110F000046923812AACA63C160B96DAB48665541
 1042962094 | 1116318967 | 0101000020110F000046923812AACA63C160B96DAB48665541
 1042962094 | 1116318967 | 0101000020110F000046923812AACA63C160B96DAB48665541
 1042962094 | 1116318967 | 0101000020110F000046923812AACA63C160B96DAB48665541
 1042962094 | 1116318967 | 0101000020110F000046923812AACA63C160B96DAB48665541
 1042962094 | 1116318967 | 0101000020110F000046923812AACA63C160B96DAB48665541
 1042962094 | 1116318967 | 0101000020110F000046923812AACA63C160B96DAB48665541
  935928042 |  935928044 | 0101000020110F0000F2CEF10D06CB63C1E7ACC3AF40665541
  935928042 |  935928044 | 0101000020110F0000F2CEF10D06CB63C1E7ACC3AF40665541
  935928042 |  935928044 | 0101000020110F0000F2CEF10D06CB63C1E7ACC3AF40665541
  935928042 |  935928044 | 0101000020110F0000F2CEF10D06CB63C1E7ACC3AF40665541
  935928042 |  935928044 | 0101000020110F0000F2CEF10D06CB63C1E7ACC3AF40665541
  935928042 |  935928044 | 0101000020110F0000F2CEF10D06CB63C1E7ACC3AF40665541
  935928042 |  935928044 | 0101000020110F0000F2CEF10D06CB63C1E7ACC3AF40665541
  935928042 |  935928044 | 0101000020110F0000F2CEF10D06CB63C1E7ACC3AF40665541
  652399384 | 1025896501 | 0101000020110F00003DA0C73AAFCE63C13AA3C50013625541
  652399384 | 1025896501 | 0101000020110F00003DA0C73AAFCE63C13AA3C50013625541
  652399384 | 1025896501 | 0101000020110F00003DA0C73AAFCE63C13AA3C50013625541
  652399384 | 1025896501 | 0101000020110F00003DA0C73AAFCE63C13AA3C50013625541
  652399384 | 1025896501 | 0101000020110F00003DA0C73AAFCE63C13AA3C50013625541
  652399384 | 1025896501 | 0101000020110F00003DA0C73AAFCE63C13AA3C50013625541
